OMR20;EJKAT20;PRIS20;TID;INDHOLD
København;Parcel-/rækkehus;Første udbudspris;1995K1;..
København;Parcel-/rækkehus;Første udbudspris;1995K2;..
København;Parcel-/rækkehus;Første udbudspris;1995K3;..
København;Parcel-/rækkehus;Første udbudspris;1995K4;..
København;Parcel-/rækkehus;Første udbudspris;1996K1;..
København;Parcel-/rækkehus;Første udbudspris;1996K2;..
København;Parcel-/rækkehus;Første udbudspris;1996K3;..
København;Parcel-/rækkehus;Første udbudspris;1996K4;..
København;Parcel-/rækkehus;Første udbudspris;1997K1;..
København;Parcel-/rækkehus;Første udbudspris;1997K2;..
København;Parcel-/rækkehus;Første udbudspris;1997K3;..
København;Parcel-/rækkehus;Første udbudspris;1997K4;..
København;Parcel-/rækkehus;Første udbudspris;1998K1;..
København;Parcel-/rækkehus;Første udbudspris;1998K2;..
København;Parcel-/rækkehus;Første udbudspris;1998K3;..
København;Parcel-/rækkehus;Første udbudspris;1998K4;..
København;Parcel-/rækkehus;Første udbudspris;1999K1;..
København;Parcel-/rækkehus;Første udbudspris;1999K2;..
København;Parcel-/rækkehus;Første udbudspris;1999K3;..
København;Parcel-/rækkehus;Første udbudspris;1999K4;..
København;Parcel-/rækkehus;Første udbudspris;2000K1;..
København;Parcel-/rækkehus;Første udbudspris;2000K2;..
København;Parcel-/rækkehus;Første udbudspris;2000K3;..
København;Parcel-/rækkehus;Første udbudspris;2000K4;..
København;Parcel-/rækkehus;Første udbudspris;2001K1;..
København;Parcel-/rækkehus;Første udbudspris;2001K2;..
København;Parcel-/rækkehus;Første udbudspris;2001K3;..
København;Parcel-/rækkehus;Første udbudspris;2001K4;..
København;Parcel-/rækkehus;Første udbudspris;2002K1;..
København;Parcel-/rækkehus;Første udbudspris;2002K2;..
København;Parcel-/rækkehus;Første udbudspris;2002K3;..
København;Parcel-/rækkehus;Første udbudspris;2002K4;..
København;Parcel-/rækkehus;Første udbudspris;2003K1;..
København;Parcel-/rækkehus;Første udbudspris;2003K2;..
København;Parcel-/rækkehus;Første udbudspris;2003K3;..
København;Parcel-/rækkehus;Første udbudspris;2003K4;..
København;Parcel-/rækkehus;Første udbudspris;2004K1;16748
København;Parcel-/rækkehus;Første udbudspris;2004K2;17219
København;Parcel-/rækkehus;Første udbudspris;2004K3;17907
København;Parcel-/rækkehus;Første udbudspris;2004K4;19404
København;Parcel-/rækkehus;Første udbudspris;2005K1;19820
København;Parcel-/rækkehus;Første udbudspris;2005K2;21794
København;Parcel-/rækkehus;Første udbudspris;2005K3;23979
København;Parcel-/rækkehus;Første udbudspris;2005K4;25626
København;Parcel-/rækkehus;Første udbudspris;2006K1;27642
København;Parcel-/rækkehus;Første udbudspris;2006K2;28381
København;Parcel-/rækkehus;Første udbudspris;2006K3;29589
København;Parcel-/rækkehus;Første udbudspris;2006K4;31889
København;Parcel-/rækkehus;Første udbudspris;2007K1;30896
København;Parcel-/rækkehus;Første udbudspris;2007K2;30844
København;Parcel-/rækkehus;Første udbudspris;2007K3;29877
København;Parcel-/rækkehus;Første udbudspris;2007K4;29223
København;Parcel-/rækkehus;Første udbudspris;2008K1;30205
København;Parcel-/rækkehus;Første udbudspris;2008K2;29069
København;Parcel-/rækkehus;Første udbudspris;2008K3;28029
København;Parcel-/rækkehus;Første udbudspris;2008K4;28678
København;Parcel-/rækkehus;Første udbudspris;2009K1;26834
København;Parcel-/rækkehus;Første udbudspris;2009K2;25599
København;Parcel-/rækkehus;Første udbudspris;2009K3;25633
København;Parcel-/rækkehus;Første udbudspris;2009K4;25218
København;Parcel-/rækkehus;Første udbudspris;2010K1;25244
København;Parcel-/rækkehus;Første udbudspris;2010K2;25990
København;Parcel-/rækkehus;Første udbudspris;2010K3;26015
København;Parcel-/rækkehus;Første udbudspris;2010K4;26826
København;Parcel-/rækkehus;Første udbudspris;2011K1;25270
København;Parcel-/rækkehus;Første udbudspris;2011K2;27032
København;Parcel-/rækkehus;Første udbudspris;2011K3;26904
København;Parcel-/rækkehus;Første udbudspris;2011K4;25643
København;Parcel-/rækkehus;Første udbudspris;2012K1;25298
København;Parcel-/rækkehus;Første udbudspris;2012K2;26217
København;Parcel-/rækkehus;Første udbudspris;2012K3;25748
København;Parcel-/rækkehus;Første udbudspris;2012K4;24827
København;Parcel-/rækkehus;Første udbudspris;2013K1;26073
København;Parcel-/rækkehus;Første udbudspris;2013K2;26332
København;Parcel-/rækkehus;Første udbudspris;2013K3;25682
København;Parcel-/rækkehus;Første udbudspris;2013K4;27241
København;Parcel-/rækkehus;Første udbudspris;2014K1;26948
København;Parcel-/rækkehus;Første udbudspris;2014K2;27974
København;Parcel-/rækkehus;Første udbudspris;2014K3;28547
København;Parcel-/rækkehus;Første udbudspris;2014K4;29463
København;Parcel-/rækkehus;Første udbudspris;2015K1;29780
København;Parcel-/rækkehus;Første udbudspris;2015K2;30897
København;Parcel-/rækkehus;Første udbudspris;2015K3;31239
København;Parcel-/rækkehus;Første udbudspris;2015K4;31712
København;Parcel-/rækkehus;Første udbudspris;2016K1;33172
København;Parcel-/rækkehus;Første udbudspris;2016K2;32913
København;Parcel-/rækkehus;Første udbudspris;2016K3;33870
København;Parcel-/rækkehus;Første udbudspris;2016K4;32936
København;Parcel-/rækkehus;Første udbudspris;2017K1;33822
København;Parcel-/rækkehus;Første udbudspris;2017K2;35544
København;Parcel-/rækkehus;Første udbudspris;2017K3;35885
København;Parcel-/rækkehus;Første udbudspris;2017K4;35779
København;Parcel-/rækkehus;Første udbudspris;2018K1;38575
København;Parcel-/rækkehus;Første udbudspris;2018K2;36899
København;Parcel-/rækkehus;Første udbudspris;2018K3;37698
København;Parcel-/rækkehus;Første udbudspris;2018K4;39716
København;Parcel-/rækkehus;Første udbudspris;2019K1;38791
København;Parcel-/rækkehus;Første udbudspris;2019K2;38258
København;Parcel-/rækkehus;Første udbudspris;2019K3;38970
København;Parcel-/rækkehus;Første udbudspris;2019K4;40982
København;Parcel-/rækkehus;Første udbudspris;2020K1;39597
København;Parcel-/rækkehus;Første udbudspris;2020K2;40606
København;Parcel-/rækkehus;Første udbudspris;2020K3;41765
København;Parcel-/rækkehus;Første udbudspris;2020K4;43514
København;Parcel-/rækkehus;Første udbudspris;2021K1;46357
København;Parcel-/rækkehus;Første udbudspris;2021K2;47849
København;Parcel-/rækkehus;Første udbudspris;2021K3;50960
København;Parcel-/rækkehus;Første udbudspris;2021K4;50084
København;Parcel-/rækkehus;Første udbudspris;2022K1;50477
København;Parcel-/rækkehus;Første udbudspris;2022K2;53011
København;Parcel-/rækkehus;Første udbudspris;2022K3;54044
København;Parcel-/rækkehus;Første udbudspris;2022K4;53950
København;Parcel-/rækkehus;Første udbudspris;2023K1;49688
København;Parcel-/rækkehus;Første udbudspris;2023K2;49472
København;Parcel-/rækkehus;Første udbudspris;2023K3;50605
Frederiksberg;Parcel-/rækkehus;Første udbudspris;1992K1;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;1992K2;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;1992K3;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;1992K4;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;1993K1;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;1993K2;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;1993K3;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;1993K4;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;1994K1;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;1994K2;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;1994K3;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;1994K4;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;1995K1;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;1995K2;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;1995K3;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;1995K4;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;1996K1;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;1996K2;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;1996K3;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;1996K4;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;1997K1;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;1997K2;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;1997K3;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;1997K4;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;1998K1;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;1998K2;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;1998K3;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;1998K4;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;1999K1;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;1999K2;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;1999K3;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;1999K4;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2000K1;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2000K2;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2000K3;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2000K4;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2001K1;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2001K2;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2001K3;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2001K4;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2002K1;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2002K2;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2002K3;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2002K4;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2003K1;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2003K2;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2003K3;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2003K4;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2004K1;17894
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2004K2;20277
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2004K3;23391
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2004K4;25602
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2005K1;26193
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2005K2;23420
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2005K3;28943
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2005K4;30380
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2006K1;33194
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2006K2;37545
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2006K3;39116
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2006K4;34235
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2007K1;35266
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2007K2;40597
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2007K3;34215
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2007K4;..
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2008K1;44270
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2008K2;39255
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2008K3;36984
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2008K4;40025
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2009K1;34002
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2009K2;35131
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2009K3;31876
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2009K4;32855
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2010K1;36127
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2010K2;37943
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2010K3;36970
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2010K4;38027
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2011K1;39805
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2011K2;40775
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2011K3;30331
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2011K4;32643
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2012K1;33587
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2012K2;30440
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2012K3;35954
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2012K4;38538
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2013K1;39071
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2013K2;37840
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2013K3;34494
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2013K4;37182
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2014K1;40417
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2014K2;37690
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2014K3;38928
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2014K4;41377
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2015K1;41629
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2015K2;46281
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2015K3;43196
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2015K4;47900
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2016K1;37191
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2016K2;47734
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2016K3;46446
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2016K4;45416
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2017K1;49283
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2017K2;46771
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2017K3;55740
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2017K4;57384
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2018K1;52982
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2018K2;54450
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2018K3;53312
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2018K4;52778
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2019K1;53684
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2019K2;54353
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2019K3;51847
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2019K4;57948
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2020K1;50265
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2020K2;54601
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2020K3;57348
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2020K4;65707
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2021K1;65336
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2021K2;76110
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2021K3;74583
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2021K4;81352
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2022K1;86266
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2022K2;94407
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2022K3;93740
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2022K4;75464
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2023K1;80294
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2023K2;75766
Frederiksberg;Parcel-/rækkehus;Første udbudspris;2023K3;77652
Dragør;Parcel-/rækkehus;Første udbudspris;1992K1;..
Dragør;Parcel-/rækkehus;Første udbudspris;1992K2;..
Dragør;Parcel-/rækkehus;Første udbudspris;1992K3;..
Dragør;Parcel-/rækkehus;Første udbudspris;1992K4;..
Dragør;Parcel-/rækkehus;Første udbudspris;1993K1;..
Dragør;Parcel-/rækkehus;Første udbudspris;1993K2;..
Dragør;Parcel-/rækkehus;Første udbudspris;1993K3;..
Dragør;Parcel-/rækkehus;Første udbudspris;1993K4;..
Dragør;Parcel-/rækkehus;Første udbudspris;1994K1;..
Dragør;Parcel-/rækkehus;Første udbudspris;1994K2;..
Dragør;Parcel-/rækkehus;Første udbudspris;1994K3;..
Dragør;Parcel-/rækkehus;Første udbudspris;1994K4;..
Dragør;Parcel-/rækkehus;Første udbudspris;1995K1;..
Dragør;Parcel-/rækkehus;Første udbudspris;1995K2;..
Dragør;Parcel-/rækkehus;Første udbudspris;1995K3;..
Dragør;Parcel-/rækkehus;Første udbudspris;1995K4;..
Dragør;Parcel-/rækkehus;Første udbudspris;1996K1;..
Dragør;Parcel-/rækkehus;Første udbudspris;1996K2;..
Dragør;Parcel-/rækkehus;Første udbudspris;1996K3;..
Dragør;Parcel-/rækkehus;Første udbudspris;1996K4;..
Dragør;Parcel-/rækkehus;Første udbudspris;1997K1;..
Dragør;Parcel-/rækkehus;Første udbudspris;1997K2;..
Dragør;Parcel-/rækkehus;Første udbudspris;1997K3;..
Dragør;Parcel-/rækkehus;Første udbudspris;1997K4;..
Dragør;Parcel-/rækkehus;Første udbudspris;1998K1;..
Dragør;Parcel-/rækkehus;Første udbudspris;1998K2;..
Dragør;Parcel-/rækkehus;Første udbudspris;1998K3;..
Dragør;Parcel-/rækkehus;Første udbudspris;1998K4;..
Dragør;Parcel-/rækkehus;Første udbudspris;1999K1;..
Dragør;Parcel-/rækkehus;Første udbudspris;1999K2;..
Dragør;Parcel-/rækkehus;Første udbudspris;1999K3;..
Dragør;Parcel-/rækkehus;Første udbudspris;1999K4;..
Dragør;Parcel-/rækkehus;Første udbudspris;2000K1;..
Dragør;Parcel-/rækkehus;Første udbudspris;2000K2;..
Dragør;Parcel-/rækkehus;Første udbudspris;2000K3;..
Dragør;Parcel-/rækkehus;Første udbudspris;2000K4;..
Dragør;Parcel-/rækkehus;Første udbudspris;2001K1;..
Dragør;Parcel-/rækkehus;Første udbudspris;2001K2;..
Dragør;Parcel-/rækkehus;Første udbudspris;2001K3;..
Dragør;Parcel-/rækkehus;Første udbudspris;2001K4;..
Dragør;Parcel-/rækkehus;Første udbudspris;2002K1;..
Dragør;Parcel-/rækkehus;Første udbudspris;2002K2;..
Dragør;Parcel-/rækkehus;Første udbudspris;2002K3;..
Dragør;Parcel-/rækkehus;Første udbudspris;2002K4;..
Dragør;Parcel-/rækkehus;Første udbudspris;2003K1;..
Dragør;Parcel-/rækkehus;Første udbudspris;2003K2;..
Dragør;Parcel-/rækkehus;Første udbudspris;2003K3;..
Dragør;Parcel-/rækkehus;Første udbudspris;2003K4;..
Dragør;Parcel-/rækkehus;Første udbudspris;2004K1;18025
Dragør;Parcel-/rækkehus;Første udbudspris;2004K2;16586
Dragør;Parcel-/rækkehus;Første udbudspris;2004K3;18513
Dragør;Parcel-/rækkehus;Første udbudspris;2004K4;15843
Dragør;Parcel-/rækkehus;Første udbudspris;2005K1;18342
Dragør;Parcel-/rækkehus;Første udbudspris;2005K2;20643
Dragør;Parcel-/rækkehus;Første udbudspris;2005K3;20453
Dragør;Parcel-/rækkehus;Første udbudspris;2005K4;24142
Dragør;Parcel-/rækkehus;Første udbudspris;2006K1;26485
Dragør;Parcel-/rækkehus;Første udbudspris;2006K2;27415
